2018-02-23 14:17:27,885 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/protobuf/protobuf-java/2.5.0/protobuf-java-2.5.0.jar
2018-02-23 14:17:32,164 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.huixin:haidong:1.0 @ E:\workspace_hidong_game\haidong\pom.xml.
2018-02-23 14:17:36,480 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:17:36,485 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:17:36,486 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
2018-02-23 14:17:43,607 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:17:43,609 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:17:43,610 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
2018-02-23 14:17:47,477 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.huixin:haidong-core:1.0 @ E:\workspace_hidong_game\haidong-core\pom.xml.
2018-02-23 14:17:47,489 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.huixin:haidong-framework:jar:1.0 is missing, no dependency information available
2018-02-23 14:17:48,883 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:17:48,885 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:17:48,886 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
